"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM","GENES"
"fnu00730",13,"Up",0.0941676381614606,0.327395646509056,0.00024868265997064,0.00262498363302343,"Thiamine metabolism","cds-C4N14_02625;cds-C4N14_08830;cds-C4N14_07725;cds-C4N14_06090;cds-C4N14_05620;cds-C4N14_10740;cds-C4N14_01330;cds-C4N14_01335;cds-C4N14_01340;cds-C4N14_01345;cds-C4N14_01355;cds-C4N14_01360;cds-C4N14_01365"
"fnu01200",40,"Down",0.0964955589710903,0.327395646509056,0.00228298607701764,0.00985834896893979,"Carbon metabolism","cds-C4N14_04810;cds-C4N14_04815;cds-C4N14_05010;cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_10105;cds-C4N14_09750;cds-C4N14_09135;cds-C4N14_08980;cds-C4N14_08970;cds-C4N14_08825;cds-C4N14_08575;cds-C4N14_08570;cds-C4N14_08525;cds-C4N14_08295;cds-C4N14_08240;cds-C4N14_07070;cds-C4N14_07065;cds-C4N14_06885;cds-C4N14_06625;cds-C4N14_06555;cds-C4N14_06345;cds-C4N14_06300;cds-C4N14_06270;cds-C4N14_06265;cds-C4N14_06260;cds-C4N14_06030;cds-C4N14_10260;cds-C4N14_10485;cds-C4N14_10535;cds-C4N14_10865;cds-C4N14_00210;cds-C4N14_01390;cds-C4N14_01395;cds-C4N14_03800;cds-C4N14_03790;cds-C4N14_03680;cds-C4N14_03060;cds-C4N14_01950;cds-C4N14_02080"
"fnu00540",17,"Down",0.109561853114743,0.358909518824159,0.0189418781727432,0.0441623985623716,"Lipopolysaccharide biosynthesis","cds-C4N14_04460;cds-C4N14_09720;cds-C4N14_09520;cds-C4N14_09265;cds-C4N14_09255;cds-C4N14_09250;cds-C4N14_09245;cds-C4N14_08185;cds-C4N14_07655;cds-C4N14_07525;cds-C4N14_07090;cds-C4N14_06495;cds-C4N14_06010;cds-C4N14_00590;cds-C4N14_01040;cds-C4N14_01500;cds-C4N14_03530"
"fnu00074",2,"Up",0.115819361089451,0.366761310116594,0.544053942344835,0.680067427931044,"Mycolic acid biosynthesis","cds-C4N14_04125;cds-C4N14_10145"
"fnu00450",8,"Up",0.124861371759251,0.382639687649318,0.0172253323560565,0.0428222740639522,"Selenocompound metabolism","cds-C4N14_04180;cds-C4N14_09115;cds-C4N14_06305;cds-C4N14_05790;cds-C4N14_10525;cds-C4N14_01300;cds-C4N14_01305;cds-C4N14_03100"
"fnu01120",69,"Down",0.134474340713324,0.390160930630654,0.000349103842013577,0.00301498772648089,"Microbial metabolism in diverse environments","cds-C4N14_02800;cds-C4N14_04375;cds-C4N14_04380;cds-C4N14_04385;cds-C4N14_04390;cds-C4N14_04395;cds-C4N14_04400;cds-C4N14_04670;cds-C4N14_04720;cds-C4N14_04725;cds-C4N14_04745;cds-C4N14_04810;cds-C4N14_04815;cds-C4N14_04880;cds-C4N14_05010;cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_10105;cds-C4N14_09955;cds-C4N14_09925;cds-C4N14_09785;cds-C4N14_09750;cds-C4N14_09685;cds-C4N14_09540;cds-C4N14_09430;cds-C4N14_09020;cds-C4N14_09015;cds-C4N14_09010;cds-C4N14_08980;cds-C4N14_08970;cds-C4N14_08825;cds-C4N14_08575;cds-C4N14_08570;cds-C4N14_08295;cds-C4N14_08240;cds-C4N14_08230;cds-C4N14_08155;cds-C4N14_07565;cds-C4N14_07115;cds-C4N14_07070;cds-C4N14_07065;cds-C4N14_06885;cds-C4N14_06555;cds-C4N14_06345;cds-C4N14_06300;cds-C4N14_06275;cds-C4N14_06270;cds-C4N14_06265;cds-C4N14_06260;cds-C4N14_06030;cds-C4N14_10135;cds-C4N14_10260;cds-C4N14_10515;cds-C4N14_10535;cds-C4N14_10635;cds-C4N14_10865;cds-C4N14_10880;cds-C4N14_00210;cds-C4N14_01055;cds-C4N14_01390;cds-C4N14_01395;cds-C4N14_03800;cds-C4N14_03790;cds-C4N14_03785;cds-C4N14_03780;cds-C4N14_03680;cds-C4N14_03060;cds-C4N14_01950;cds-C4N14_02080"
"fnu00250",13,"Up",0.138703190061032,0.390160930630654,0.00373888895088259,0.0142077780133538,"Alanine, aspartate and glutamate metabolism","cds-C4N14_02395;cds-C4N14_05240;cds-C4N14_10080;cds-C4N14_10070;cds-C4N14_10065;cds-C4N14_09965;cds-C4N14_09785;cds-C4N14_08450;cds-C4N14_08330;cds-C4N14_07240;cds-C4N14_06380;cds-C4N14_10420;cds-C4N14_00585"
"fnu00910",4,"Down",0.148272201720758,0.390160930630654,0.999827164720844,1,"Nitrogen metabolism","cds-C4N14_04880;cds-C4N14_09785;cds-C4N14_08920;cds-C4N14_08805"
"fnu00380",3,"Down",0.149360471771843,0.390160930630654,0.934037736618145,0.99700657279465,"Tryptophan metabolism","cds-C4N14_09955;cds-C4N14_09750;cds-C4N14_03345"
"fnu00650",20,"Down",0.150266042056777,0.390160930630654,6.16533147934227e-05,0.0012517895645302,"Butanoate metabolism","cds-C4N14_02800;cds-C4N14_04375;cds-C4N14_04380;cds-C4N14_04385;cds-C4N14_04390;cds-C4N14_04395;cds-C4N14_04400;cds-C4N14_04670;cds-C4N14_04720;cds-C4N14_04725;cds-C4N14_09750;cds-C4N14_09135;cds-C4N14_08295;cds-C4N14_07070;cds-C4N14_07065;cds-C4N14_06270;cds-C4N14_10535;cds-C4N14_00210;cds-C4N14_03785;cds-C4N14_03780"
"fnu00790",9,"Down",0.151957415087728,0.390160930630654,0.0128465921756721,0.0369826138390561,"Folate biosynthesis","cds-C4N14_02695;cds-C4N14_02740;cds-C4N14_02745;cds-C4N14_04575;cds-C4N14_07100;cds-C4N14_00070;cds-C4N14_01225;cds-C4N14_01230;cds-C4N14_01235"
"fnu04980",2,"Down",0.159565182127804,0.39891295531951,1,1,"Cobalamin transport and metabolism","cds-C4N14_04180;cds-C4N14_05600"
"fnu04981",4,"Down",0.192030534384445,0.467766686321084,0.688790454589965,0.788374616699358,"Folate transport and metabolism","cds-C4N14_04180;cds-C4N14_04570;cds-C4N14_04575;cds-C4N14_07660"
"fnu00360",2,"Up",0.20475932685402,0.486303401278298,0.578036206067189,0.704018456107473,"Phenylalanine metabolism","cds-C4N14_07070;cds-C4N14_06380"
"fnu01502",6,"Down",0.219589212249954,0.508804272286478,0.17975767250659,0.275435143356871,"Vancomycin resistance","cds-C4N14_10125;cds-C4N14_09770;cds-C4N14_10690;cds-C4N14_10705;cds-C4N14_10715;cds-C4N14_10725"
"fnu04122",5,"Up",0.228643049038786,0.517168801397255,0.0816707559906216,0.143680033687205,"Sulfur relay system","cds-C4N14_02625;cds-C4N14_08385;cds-C4N14_01345;cds-C4N14_01350;cds-C4N14_03475"
"fnu00561",6,"Down",0.23660824326621,0.522739142099767,0.239769334309113,0.345122526657057,"Glycerolipid metabolism","cds-C4N14_04115;cds-C4N14_09955;cds-C4N14_09555;cds-C4N14_03870;cds-C4N14_03865;cds-C4N14_03860"
"fnu00780",10,"Down",0.244821797259583,0.528592516810464,0.013884400367827,0.0387946480865754,"Biotin metabolism","cds-C4N14_04135;cds-C4N14_09755;cds-C4N14_09260;cds-C4N14_07930;cds-C4N14_07925;cds-C4N14_07920;cds-C4N14_07175;cds-C4N14_07170;cds-C4N14_07165;cds-C4N14_03470"
"fnu00625",2,"Down",0.259523696940228,0.536763108448824,1,1,"Chloroalkane and chloroalkene degradation","cds-C4N14_04880;cds-C4N14_09955"
"fnu03018",11,"Down",0.259959124790516,0.536763108448824,0.0468874322782066,0.087339334635875,"RNA degradation","cds-C4N14_01725;cds-C4N14_10105;cds-C4N14_09845;cds-C4N14_09340;cds-C4N14_09195;cds-C4N14_08865;cds-C4N14_06080;cds-C4N14_01060;cds-C4N14_01390;cds-C4N14_03510;cds-C4N14_03145"
"fnu00550",16,"Down",0.265556485232576,0.536763108448824,5.60445822134336e-05,0.0012517895645302,"Peptidoglycan biosynthesis","cds-C4N14_02635;cds-C4N14_09605;cds-C4N14_09330;cds-C4N14_06365;cds-C4N14_06075;cds-C4N14_06005;cds-C4N14_05470;cds-C4N14_10690;cds-C4N14_10695;cds-C4N14_10700;cds-C4N14_10705;cds-C4N14_10710;cds-C4N14_10715;cds-C4N14_10725;cds-C4N14_00125;cds-C4N14_01035"
"fnu00350",2,"Up",0.272040907348449,0.538414295793805,0.560294147880745,0.691272000632088,"Tyrosine metabolism","cds-C4N14_06380;cds-C4N14_03080"
"fnu00680",9,"Down",0.279998716108102,0.542854653678974,0.0175796704052014,0.0428222740639522,"Methane metabolism","cds-C4N14_05010;cds-C4N14_10105;cds-C4N14_08575;cds-C4N14_08570;cds-C4N14_08230;cds-C4N14_06345;cds-C4N14_06265;cds-C4N14_06260;cds-C4N14_01390"
"rpoE",123,"Up",0.291777336716253,0.546189129407973,8.00784978687306e-06,0.000760745729752941,"rpoE","cds-C4N14_03280;cds-C4N14_02960;cds-C4N14_09830;cds-C4N14_05965;cds-FoxI;cds-C4N14_03355;cds-C4N14_09820;cds-C4N14_09825;cds-C4N14_09130;cds-C4N14_09125;cds-C4N14_08200;cds-C4N14_07915;cds-C4N14_07920;cds-C4N14_09840;cds-C4N14_05930;cds-C4N14_09850;cds-C4N14_06785;cds-C4N14_03135;cds-C4N14_03630;cds-C4N14_05935;cds-C4N14_06060;cds-C4N14_05940;cds-C4N14_05955;cds-C4N14_01185;cds-C4N14_09845;cds-C4N14_05960;cds-C4N14_07925;cds-C4N14_05945;cds-C4N14_04025;cds-C4N14_05950;cds-C4N14_06795;cds-C4N14_06065;cds-C4N14_06685;cds-C4N14_06080;cds-C4N14_06790;cds-C4N14_06090;cds-C4N14_06125;cds-C4N14_06105;cds-C4N14_03635;cds-FunR7;cds-C4N14_06085;cds-C4N14_06095;cds-C4N14_07930;cds-C4N14_06120;cds-C4N14_06070;cds-C4N14_06690;cds-C4N14_08460;cds-C4N14_06075;cds-C4N14_08420;cds-C4N14_06100;cds-C4N14_08425;cds-C4N14_08415;cds-C4N14_08440;cds-C4N14_01180;cds-C4N14_09835;cds-C4N14_06110;cds-C4N14_05525;cds-C4N14_04020;cds-C4N14_03890;cds-C4N14_08450;cds-C4N14_08430;cds-C4N14_08455;cds-C4N14_01565;cds-C4N14_01300;cds-C4N14_03940;cds-C4N14_03885;cds-C4N14_06775;cds-C4N14_06115;cds-C4N14_08435;cds-C4N14_03895;cds-C4N14_03905;cds-C4N14_08445;cds-C4N14_03900;cds-C4N14_01295;cds-C4N14_10275;cds-C4N14_06800;cds-C4N14_03935;cds-C4N14_03520;cds-C4N14_06780;cds-C4N14_03910;cds-C4N14_03535;cds-C4N14_03130;cds-C4N14_03930;cds-C4N14_03925;cds-C4N14_03915;cds-C4N14_10265;cds-C4N14_10260;cds-C4N14_07010;cds-C4N14_07005;cds-C4N14_03530;cds-C4N14_04030;cds-C4N14_03920;cds-C4N14_10255;cds-C4N14_03880;cds-C4N14_03525;cds-C4N14_10270;cds-C4N14_07030;cds-C4N14_05180;cds-C4N14_08750;cds-C4N14_08740;cds-C4N14_07015;cds-C4N14_07025;cds-C4N14_08730;cds-C4N14_05250;cds-C4N14_07020;cds-C4N14_05230;cds-C4N14_07035;cds-C4N14_05245;cds-C4N14_05240;cds-C4N14_05420;cds-C4N14_08745;cds-C4N14_08725;cds-C4N14_08735;cds-C4N14_05215;cds-C4N14_05235;cds-C4N14_05190;cds-C4N14_05220;cds-C4N14_08720;cds-C4N14_05205;cds-C4N14_05200;cds-C4N14_05185;cds-C4N14_05225;cds-C4N14_05195;cds-C4N14_05210;cds-C4N14_07040"
"fnu01232",23,"Down",0.294433232055112,0.546189129407973,6.98318647454188e-05,0.0012517895645302,"Nucleotide metabolism","cds-C4N14_01785;cds-C4N14_01780;cds-C4N14_04570;cds-C4N14_04795;cds-C4N14_04920;cds-C4N14_05240;cds-C4N14_10085;cds-C4N14_10005;cds-C4N14_09810;cds-C4N14_08410;cds-C4N14_07025;cds-C4N14_05980;cds-C4N14_05620;cds-C4N14_05485;cds-C4N14_10640;cds-C4N14_10840;cds-C4N14_00370;cds-C4N14_00585;cds-C4N14_00595;cds-C4N14_00670;cds-C4N14_03565;cds-C4N14_01845;cds-C4N14_02045"
"fnu00270",15,"Up",0.298966681360154,0.546189129407973,0.00919304486437203,0.0272918519411045,"Cysteine and methionine metabolism","cds-C4N14_04180;cds-C4N14_05175;cds-C4N14_09115;cds-C4N14_07095;cds-C4N14_06885;cds-C4N14_06625;cds-C4N14_06380;cds-C4N14_06275;cds-C4N14_06030;cds-C4N14_10490;cds-C4N14_10495;cds-C4N14_10525;cds-C4N14_00370;cds-C4N14_01300;cds-C4N14_01305"
"fnu01212",14,"Down",0.345890119647302,0.619991723896107,0.0019762097819308,0.00893999663254409,"Fatty acid metabolism","cds-C4N14_04120;cds-C4N14_04125;cds-C4N14_04135;cds-C4N14_04250;cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_09755;cds-C4N14_09750;cds-C4N14_09260;cds-C4N14_08295;cds-C4N14_07840;cds-C4N14_06535;cds-C4N14_00210;cds-C4N14_03815"
"fnu03410",7,"Down",0.35287041987295,0.62079055348019,0.299748535240387,0.4126972586643,"Base excision repair","cds-C4N14_02570;cds-C4N14_02620;cds-C4N14_05260;cds-C4N14_07665;cds-C4N14_06000;cds-C4N14_01175;cds-C4N14_02900"
"fnu00643",2,"Down",0.385431747672977,0.665745745980596,1,1,"Styrene degradation","cds-C4N14_04390;cds-C4N14_04395"
"fnu00770",6,"Up",0.407672127661656,0.678112492226076,0.2389326565405,0.345122526657057,"Pantothenate and CoA biosynthesis","cds-C4N14_04160;cds-C4N14_09955;cds-C4N14_08670;cds-C4N14_08400;cds-C4N14_10145;cds-C4N14_03415"
"fnu00720",11,"Down",0.40929764146338,0.678112492226076,0.116402493652596,0.190659256844769,"Other carbon fixation pathways","cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_09750;cds-C4N14_08525;cds-C4N14_08240;cds-C4N14_06270;cds-C4N14_06265;cds-C4N14_06260;cds-C4N14_10535;cds-C4N14_10865;cds-C4N14_02080"
"fnu01503",6,"Up",0.414005521569604,0.678112492226076,0.729003644333267,0.81476877896071,"Cationic antimicrobial peptide (CAMP) resistance","cds-C4N14_09855;cds-C4N14_09255;cds-C4N14_05765;cds-C4N14_05760;cds-C4N14_05755;cds-C4N14_05430"
"fnu01230",37,"Down",0.430736329610807,0.69240314163186,0.000543680380060681,0.00397304893121267,"Biosynthesis of amino acids","cds-C4N14_02565;cds-C4N14_04180;cds-C4N14_04745;cds-C4N14_04810;cds-C4N14_04815;cds-C4N14_04955;cds-C4N14_05010;cds-C4N14_05175;cds-C4N14_10105;cds-C4N14_10035;cds-C4N14_09115;cds-C4N14_08980;cds-C4N14_08970;cds-C4N14_08825;cds-C4N14_08575;cds-C4N14_08570;cds-C4N14_08330;cds-C4N14_08155;cds-C4N14_08105;cds-C4N14_07565;cds-C4N14_07510;cds-C4N14_07505;cds-C4N14_07095;cds-C4N14_06885;cds-C4N14_06625;cds-C4N14_06380;cds-C4N14_06030;cds-C4N14_10260;cds-C4N14_10485;cds-C4N14_10860;cds-C4N14_00375;cds-C4N14_01300;cds-C4N14_01305;cds-C4N14_01390;cds-C4N14_01395;cds-C4N14_03680;cds-C4N14_03060"
"fnu00620",21,"Down",0.458940775463699,0.69240314163186,0.0248427240079381,0.0513056256685678,"Pyruvate metabolism","cds-C4N14_02800;cds-C4N14_04385;cds-C4N14_04670;cds-C4N14_05180;cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_09955;cds-C4N14_09750;cds-C4N14_09685;cds-C4N14_08240;cds-C4N14_06915;cds-C4N14_06555;cds-C4N14_06310;cds-C4N14_06275;cds-C4N14_06270;cds-C4N14_06265;cds-C4N14_06260;cds-C4N14_10310;cds-C4N14_10535;cds-C4N14_00215;cds-C4N14_01395"
"fnu00310",12,"Down",0.459014596671095,0.69240314163186,0.0016057302961568,0.00802865148078401,"Lysine degradation","cds-C4N14_04720;cds-C4N14_04725;cds-C4N14_09955;cds-C4N14_09750;cds-C4N14_03785;cds-C4N14_03780;cds-C4N14_03755;cds-C4N14_03750;cds-C4N14_03735;cds-C4N14_03730;cds-C4N14_03725;cds-C4N14_03720"
"fnu01110",119,"Down",0.463317903859466,0.69240314163186,0.000384137658848932,0.00304108979922071,"Biosynthesis of secondary metabolites","cds-C4N14_02450;cds-C4N14_02565;cds-C4N14_04115;cds-C4N14_04125;cds-C4N14_04130;cds-C4N14_04180;cds-C4N14_04295;cds-C4N14_04795;cds-C4N14_04810;cds-C4N14_04815;cds-C4N14_04955;cds-C4N14_05010;cds-C4N14_05135;cds-C4N14_05175;cds-C4N14_05240;cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_10105;cds-C4N14_10070;cds-C4N14_10065;cds-C4N14_10035;cds-C4N14_10005;cds-C4N14_09955;cds-C4N14_09925;cds-C4N14_09835;cds-C4N14_09755;cds-C4N14_09750;cds-C4N14_09725;cds-C4N14_09555;cds-C4N14_09545;cds-C4N14_09540;cds-C4N14_09430;cds-C4N14_09115;cds-C4N14_09020;cds-C4N14_09015;cds-C4N14_09010;cds-C4N14_08980;cds-C4N14_08970;cds-C4N14_08825;cds-C4N14_08690;cds-C4N14_08575;cds-C4N14_08570;cds-C4N14_08450;cds-C4N14_08330;cds-C4N14_08295;cds-C4N14_08240;cds-C4N14_08230;cds-C4N14_08225;cds-C4N14_08155;cds-C4N14_08105;cds-C4N14_07910;cds-C4N14_07905;cds-C4N14_07900;cds-C4N14_07895;cds-C4N14_07890;cds-C4N14_07885;cds-C4N14_07640;cds-C4N14_07565;cds-C4N14_07510;cds-C4N14_07505;cds-C4N14_07270;cds-C4N14_07265;cds-C4N14_07250;cds-C4N14_07245;cds-C4N14_07240;cds-C4N14_07235;cds-C4N14_07230;cds-C4N14_07225;cds-C4N14_07220;cds-C4N14_06885;cds-C4N14_06625;cds-C4N14_06555;cds-C4N14_06380;cds-C4N14_06345;cds-C4N14_06300;cds-C4N14_06275;cds-C4N14_06270;cds-C4N14_06090;cds-C4N14_06030;cds-C4N14_05980;cds-C4N14_05800;cds-C4N14_05620;cds-C4N14_05615;cds-C4N14_05575;cds-C4N14_05480;cds-C4N14_05475;cds-C4N14_05470;cds-C4N14_05465;cds-C4N14_10135;cds-C4N14_10145;cds-C4N14_10260;cds-C4N14_10420;cds-C4N14_10485;cds-C4N14_10535;cds-C4N14_10740;cds-C4N14_10860;cds-C4N14_00055;cds-C4N14_00060;cds-C4N14_00065;cds-C4N14_00070;cds-C4N14_00210;cds-C4N14_00245;cds-C4N14_00250;cds-C4N14_00375;cds-C4N14_00465;cds-C4N14_00485;cds-C4N14_00890;cds-C4N14_01020;cds-C4N14_01055;cds-C4N14_01300;cds-C4N14_01305;cds-C4N14_01390;cds-C4N14_01395;cds-C4N14_01475;cds-C4N14_01505;cds-C4N14_03680;cds-C4N14_03490;cds-C4N14_03060;cds-C4N14_01950"
"fnu00630",3,"Down",0.469372445116136,0.69240314163186,1,1,"Glyoxylate and dicarboxylate metabolism","cds-C4N14_09750;cds-C4N14_03800;cds-C4N14_03790"
"fnu00552",2,"Down",0.477055007582304,0.69240314163186,1,1,"Teichoic acid biosynthesis","cds-C4N14_05905;cds-C4N14_01035"
"fnu00220",5,"Up",0.480231632045019,0.69240314163186,0.246543131598743,0.349576082117621,"Arginine biosynthesis","cds-C4N14_10070;cds-C4N14_10065;cds-C4N14_09785;cds-C4N14_06380;cds-C4N14_10420"
"fnu00330",5,"Up",0.486123138501146,0.69240314163186,0.202959767127828,0.301268404330369,"Arginine and proline metabolism","cds-C4N14_09955;cds-C4N14_09725;cds-C4N14_08445;cds-C4N14_06875;cds-C4N14_06380"
"fnu00640",8,"Down",0.493590644737002,0.69240314163186,0.025492674196873,0.0515277457170836,"Propanoate metabolism","cds-C4N14_04670;cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_08295;cds-C4N14_06275;cds-C4N14_06265;cds-C4N14_06260;cds-C4N14_00210"
"fnu00260",9,"Up",0.495614880325963,0.69240314163186,0.0143981362661008,0.0390806555794164,"Glycine, serine and threonine metabolism","cds-C4N14_04955;cds-C4N14_09465;cds-C4N14_08575;cds-C4N14_08570;cds-C4N14_08155;cds-C4N14_07565;cds-C4N14_07220;cds-C4N14_06625;cds-C4N14_10485"
"fnu01501",8,"Up",0.513210924295232,0.706594750841261,0.442768665833661,0.576205798002709,"beta-Lactam resistance","cds-C4N14_09855;cds-C4N14_09605;cds-C4N14_06365;cds-C4N14_06075;cds-C4N14_05765;cds-C4N14_05760;cds-C4N14_05755;cds-C4N14_00485"
"fnu00051",10,"Down",0.524713348122157,0.712110972451498,0.019715871130945,0.0445954227961852,"Fructose and mannose metabolism","cds-C4N14_05010;cds-C4N14_10105;cds-C4N14_08230;cds-C4N14_06345;cds-C4N14_10260;cds-C4N14_10515;cds-C4N14_10630;cds-C4N14_10635;cds-C4N14_10880;cds-C4N14_03680"
