"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM","GENES"
"fnc02024",44,"Down",0.0458308009714195,0.256113299546168,0.029361564493162,0.299960471175336,"Quorum sensing","HMPREF0946_RS05025;HMPREF0946_RS05375;HMPREF0946_RS05650;HMPREF0946_RS06175;HMPREF0946_RS07210;HMPREF0946_RS07570;HMPREF0946_RS07575;HMPREF0946_RS07580;HMPREF0946_RS07585;HMPREF0946_RS07590;HMPREF0946_RS08165;HMPREF0946_RS08180;HMPREF0946_RS08210;HMPREF0946_RS08215;HMPREF0946_RS08220;HMPREF0946_RS08225;HMPREF0946_RS08410;HMPREF0946_RS08415;HMPREF0946_RS08420;HMPREF0946_RS08425;HMPREF0946_RS08430;HMPREF0946_RS08605;HMPREF0946_RS08610;HMPREF0946_RS08615;HMPREF0946_RS08620;HMPREF0946_RS08625;HMPREF0946_RS09395;HMPREF0946_RS09400;HMPREF0946_RS09405;HMPREF0946_RS09410;HMPREF0946_RS09415;HMPREF0946_RS09670;HMPREF0946_RS09675;HMPREF0946_RS09680;HMPREF0946_RS09685;HMPREF0946_RS09690;HMPREF0946_RS02455;HMPREF0946_RS02450;HMPREF0946_RS02445;HMPREF0946_RS02440;HMPREF0946_RS10895;HMPREF0946_RS03065;HMPREF0946_RS03060;HMPREF0946_RS03055"
"fnc00071",5,"Up",0.0550373265783277,0.290474779163396,0.703533512835204,1,"Fatty acid degradation","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS04685;HMPREF0946_RS05025;HMPREF0946_RS06175"
"fnc00520",14,"Up",0.0596459725133791,0.298229862566895,0.0541325477474794,0.350045915838102,"Amino sugar and nucleotide sugar metabolism","HMPREF0946_RS03850;HMPREF0946_RS04995;HMPREF0946_RS05280;HMPREF0946_RS06285;HMPREF0946_RS06390;HMPREF0946_RS07720;HMPREF0946_RS09200;HMPREF0946_RS09205;HMPREF0946_RS09520;HMPREF0946_RS09815;HMPREF0946_RS09835;HMPREF0946_RS00090;HMPREF0946_RS00085;HMPREF0946_RS10540"
"fnc00190",12,"Down",0.0710086247677484,0.333366541093761,0.0210969324474801,0.258437422481631,"Oxidative phosphorylation","HMPREF0946_RS07750;HMPREF0946_RS09995;HMPREF0946_RS10000;HMPREF0946_RS10005;HMPREF0946_RS10010;HMPREF0946_RS10015;HMPREF0946_RS10020;HMPREF0946_RS10025;HMPREF0946_RS10030;HMPREF0946_RS10035;HMPREF0946_RS10405;HMPREF0946_RS02090"
"fnc03010",6,"Up",0.0736915511891472,0.333366541093761,0.0876833537905517,0.35804036131142,"Ribosome","HMPREF0946_RS03545;HMPREF0946_RS08650;HMPREF0946_RS09710;HMPREF0946_RS01325;HMPREF0946_RS10490;HMPREF0946_RS10485"
"fnc00240",12,"Down",0.0773401776874108,0.333968949104728,0.152155174793292,0.4810066816046,"Pyrimidine metabolism","HMPREF0946_RS07255;HMPREF0946_RS10385;HMPREF0946_RS10390;HMPREF0946_RS01630;HMPREF0946_RS01575;HMPREF0946_RS01565;HMPREF0946_RS01360;HMPREF0946_RS03305;HMPREF0946_RS03295;HMPREF0946_RS03290;HMPREF0946_RS03275;HMPREF0946_RS03270"
"fnc00561",3,"Down",0.0848216316147917,0.350350217539357,0.182417116679017,0.541723558622535,"Glycerolipid metabolism","HMPREF0946_RS03405;HMPREF0946_RS03555;HMPREF0946_RS01975"
"fnc00680",5,"Down",0.0904016706976444,0.357839946511509,0.470765212095667,0.99685531028122,"Methane metabolism","HMPREF0946_RS04740;HMPREF0946_RS06425;HMPREF0946_RS08275;HMPREF0946_RS10960;HMPREF0946_RS10120"
"fnc00910",3,"Up",0.0957426666217076,0.358639893471058,0.782748939013363,1,"Nitrogen metabolism","HMPREF0946_RS03565;HMPREF0946_RS04070;HMPREF0946_RS07010"
"fnc00760",6,"Up",0.0981540761078684,0.358639893471058,0.237621241043771,0.684908283008518,"Nicotinate and nicotinamide metabolism","HMPREF0946_RS06435;HMPREF0946_RS06640;HMPREF0946_RS07805;HMPREF0946_RS08570;HMPREF0946_RS10865;HMPREF0946_RS10860"
"fnc00330",3,"Up",0.107603914759253,0.378606366745518,1,1,"Arginine and proline metabolism","HMPREF0946_RS03405;HMPREF0946_RS03615;HMPREF0946_RS06335"
"fnc00550",7,"Up",0.124647859169483,0.41288002182418,0.345623747880318,0.915435872764086,"Peptidoglycan biosynthesis","HMPREF0946_RS03720;HMPREF0946_RS06350;HMPREF0946_RS06775;HMPREF0946_RS07270;HMPREF0946_RS09060;HMPREF0946_RS09860;HMPREF0946_RS10640"
"fnc01212",9,"Up",0.126037059293697,0.41288002182418,0.391747691917324,0.939201188718271,"Fatty acid metabolism","HMPREF0946_RS03590;HMPREF0946_RS04685;HMPREF0946_RS05025;HMPREF0946_RS06175;HMPREF0946_RS02350;HMPREF0946_RS02210;HMPREF0946_RS01915;HMPREF0946_RS03195;HMPREF0946_RS03190"
"fnc00280",3,"Up",0.134998967170396,0.427496729372922,0.960085764969945,1,"Valine, leucine and isoleucine degradation","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS04685"
"fnc00541",4,"Down",0.160025469250712,0.490400631574762,0.961247228070964,1,"O-Antigen nucleotide sugar biosynthesis","HMPREF0946_RS09755;HMPREF0946_RS09810;HMPREF0946_RS09815;HMPREF0946_RS09835"
"fnc00450",5,"Up",0.194430699538949,0.56510531070409,0.508036779142035,1,"Selenocompound metabolism","HMPREF0946_RS04500;HMPREF0946_RS06385;HMPREF0946_RS06575;HMPREF0946_RS10215;HMPREF0946_RS02270"
"fnc00790",6,"Up",0.199880450918362,0.56510531070409,0.999328792339787,1,"Folate biosynthesis","HMPREF0946_RS05720;HMPREF0946_RS07220;HMPREF0946_RS09355;HMPREF0946_RS09975;HMPREF0946_RS09985;HMPREF0946_RS02670"
"fnc04980",2,"Up",0.202248216462517,0.56510531070409,1,1,"Cobalamin transport and metabolism","HMPREF0946_RS07160;HMPREF0946_RS02270"
"fnc00310",8,"Up",0.220138619974464,0.589519053760435,0.653789102828723,1,"Lysine degradation","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS01885;HMPREF0946_RS01880;HMPREF0946_RS01855;HMPREF0946_RS01850;HMPREF0946_RS01825;HMPREF0946_RS01820"
"fnc01501",7,"Down",0.223396694056586,0.589519053760435,0.647262768152697,1,"beta-Lactam resistance","HMPREF0946_RS03505;HMPREF0946_RS03720;HMPREF0946_RS06350;HMPREF0946_RS06980;HMPREF0946_RS06985;HMPREF0946_RS06990;HMPREF0946_RS01185"
"fnc00061",7,"Up",0.237890462071991,0.610799835049707,0.607983260695621,1,"Fatty acid biosynthesis","HMPREF0946_RS05025;HMPREF0946_RS06175;HMPREF0946_RS02350;HMPREF0946_RS02210;HMPREF0946_RS01915;HMPREF0946_RS03195;HMPREF0946_RS03190"
"fnc00360",2,"Up",0.254153579242143,0.613447026480115,1,1,"Phenylalanine metabolism","HMPREF0946_RS05745;HMPREF0946_RS06335"
"fnc01100",208,"Down",0.261034780484454,0.613447026480115,0.00744033686824194,0.121525502181285,"Metabolic pathways","HMPREF0946_RS03370;HMPREF0946_RS03405;HMPREF0946_RS03555;HMPREF0946_RS03565;HMPREF0946_RS03580;HMPREF0946_RS03590;HMPREF0946_RS03615;HMPREF0946_RS03650;HMPREF0946_RS03720;HMPREF0946_RS03775;HMPREF0946_RS03800;HMPREF0946_RS03850;HMPREF0946_RS03975;HMPREF0946_RS04070;HMPREF0946_RS04095;HMPREF0946_RS04105;HMPREF0946_RS04180;HMPREF0946_RS04290;HMPREF0946_RS04460;HMPREF0946_RS04465;HMPREF0946_RS04500;HMPREF0946_RS04505;HMPREF0946_RS04525;HMPREF0946_RS04575;HMPREF0946_RS04650;HMPREF0946_RS04685;HMPREF0946_RS04720;HMPREF0946_RS04735;HMPREF0946_RS04740;HMPREF0946_RS04745;HMPREF0946_RS04820;HMPREF0946_RS04850;HMPREF0946_RS04955;HMPREF0946_RS04960;HMPREF0946_RS04985;HMPREF0946_RS04995;HMPREF0946_RS05005;HMPREF0946_RS05025;HMPREF0946_RS05060;HMPREF0946_RS05115;HMPREF0946_RS05175;HMPREF0946_RS05180;HMPREF0946_RS05260;HMPREF0946_RS05280;HMPREF0946_RS05305;HMPREF0946_RS05325;HMPREF0946_RS05525;HMPREF0946_RS05535;HMPREF0946_RS05560;HMPREF0946_RS05595;HMPREF0946_RS05600;HMPREF0946_RS05605;HMPREF0946_RS05610;HMPREF0946_RS05620;HMPREF0946_RS05630;HMPREF0946_RS05705;HMPREF0946_RS05720;HMPREF0946_RS05725;HMPREF0946_RS05730;HMPREF0946_RS05745;HMPREF0946_RS05880;HMPREF0946_RS05910;HMPREF0946_RS06120;HMPREF0946_RS06175;HMPREF0946_RS06285;HMPREF0946_RS06335;HMPREF0946_RS06350;HMPREF0946_RS06380;HMPREF0946_RS06390;HMPREF0946_RS06415;HMPREF0946_RS06425;HMPREF0946_RS06435;HMPREF0946_RS06495;HMPREF0946_RS06575;HMPREF0946_RS06595;HMPREF0946_RS06640;HMPREF0946_RS06670;HMPREF0946_RS06765;HMPREF0946_RS06775;HMPREF0946_RS06835;HMPREF0946_RS06930;HMPREF0946_RS07005;HMPREF0946_RS07010;HMPREF0946_RS07140;HMPREF0946_RS07160;HMPREF0946_RS07180;HMPREF0946_RS07185;HMPREF0946_RS07220;HMPREF0946_RS07255;HMPREF0946_RS07260;HMPREF0946_RS07265;HMPREF0946_RS07275;HMPREF0946_RS07705;HMPREF0946_RS07720;HMPREF0946_RS07750;HMPREF0946_RS07770;HMPREF0946_RS07775;HMPREF0946_RS07805;HMPREF0946_RS07810;HMPREF0946_RS08275;HMPREF0946_RS08465;HMPREF0946_RS08470;HMPREF0946_RS08570;HMPREF0946_RS08660;HMPREF0946_RS08670;HMPREF0946_RS08675;HMPREF0946_RS09060;HMPREF0946_RS09120;HMPREF0946_RS09200;HMPREF0946_RS09205;HMPREF0946_RS09235;HMPREF0946_RS09240;HMPREF0946_RS09260;HMPREF0946_RS09265;HMPREF0946_RS09270;HMPREF0946_RS09340;HMPREF0946_RS09355;HMPREF0946_RS09465;HMPREF0946_RS09495;HMPREF0946_RS09500;HMPREF0946_RS09755;HMPREF0946_RS10960;HMPREF0946_RS09810;HMPREF0946_RS09815;HMPREF0946_RS09835;HMPREF0946_RS09880;HMPREF0946_RS09990;HMPREF0946_RS09995;HMPREF0946_RS10000;HMPREF0946_RS10005;HMPREF0946_RS10010;HMPREF0946_RS10015;HMPREF0946_RS10020;HMPREF0946_RS10025;HMPREF0946_RS10030;HMPREF0946_RS10035;HMPREF0946_RS10040;HMPREF0946_RS10050;HMPREF0946_RS10105;HMPREF0946_RS10110;HMPREF0946_RS10115;HMPREF0946_RS10120;HMPREF0946_RS10125;HMPREF0946_RS10130;HMPREF0946_RS10385;HMPREF0946_RS10390;HMPREF0946_RS02840;HMPREF0946_RS02835;HMPREF0946_RS02830;HMPREF0946_RS02810;HMPREF0946_RS02670;HMPREF0946_RS02555;HMPREF0946_RS02500;HMPREF0946_RS02495;HMPREF0946_RS02490;HMPREF0946_RS02350;HMPREF0946_RS02270;HMPREF0946_RS02210;HMPREF0946_RS01975;HMPREF0946_RS01940;HMPREF0946_RS01915;HMPREF0946_RS01900;HMPREF0946_RS01890;HMPREF0946_RS01885;HMPREF0946_RS01880;HMPREF0946_RS01855;HMPREF0946_RS01850;HMPREF0946_RS01825;HMPREF0946_RS01820;HMPREF0946_RS01630;HMPREF0946_RS01610;HMPREF0946_RS01590;HMPREF0946_RS01575;HMPREF0946_RS01565;HMPREF0946_RS01410;HMPREF0946_RS01360;HMPREF0946_RS01035;HMPREF0946_RS01000;HMPREF0946_RS00990;HMPREF0946_RS00925;HMPREF0946_RS00340;HMPREF0946_RS00335;HMPREF0946_RS00310;HMPREF0946_RS00230;HMPREF0946_RS00220;HMPREF0946_RS00090;HMPREF0946_RS00085;HMPREF0946_RS10865;HMPREF0946_RS10860;HMPREF0946_RS10640;HMPREF0946_RS10610;HMPREF0946_RS10540;HMPREF0946_RS03320;HMPREF0946_RS03305;HMPREF0946_RS03295;HMPREF0946_RS03290;HMPREF0946_RS03275;HMPREF0946_RS03270;HMPREF0946_RS03195;HMPREF0946_RS03190;HMPREF0946_RS03170;HMPREF0946_RS03035;HMPREF0946_RS02985;HMPREF0946_RS00650;HMPREF0946_RS00640;HMPREF0946_RS00550;HMPREF0946_RS00485;HMPREF0946_RS05545"
"fnc01232",11,"Up",0.265343446828235,0.613447026480115,0.329116003767955,0.895926899146101,"Nucleotide metabolism","HMPREF0946_RS07140;HMPREF0946_RS07255;HMPREF0946_RS07705;HMPREF0946_RS09240;HMPREF0946_RS10385;HMPREF0946_RS10390;HMPREF0946_RS01630;HMPREF0946_RS01590;HMPREF0946_RS01575;HMPREF0946_RS01360;HMPREF0946_RS00230"
"fnc01210",2,"Down",0.270550885274185,0.613447026480115,1,1,"2-Oxocarboxylic acid metabolism","HMPREF0946_RS06335;HMPREF0946_RS10105"
"fnc00670",9,"Down",0.287079864190708,0.613447026480115,0.382370989636267,0.939201188718271,"One carbon pool by folate","HMPREF0946_RS04460;HMPREF0946_RS05175;HMPREF0946_RS05595;HMPREF0946_RS07775;HMPREF0946_RS09265;HMPREF0946_RS10960;HMPREF0946_RS02670;HMPREF0946_RS02270;HMPREF0946_RS00220"
"fnc00640",5,"Up",0.290412209378623,0.613447026480115,0.744996806089945,1,"Propanoate metabolism","HMPREF0946_RS04685;HMPREF0946_RS06415;HMPREF0946_RS06425;HMPREF0946_RS03195;HMPREF0946_RS03190"
"fnc03070",6,"Down",0.297477868532544,0.613447026480115,0.760815997861424,1,"Bacterial secretion system","HMPREF0946_RS06980;HMPREF0946_RS08200;HMPREF0946_RS00195;HMPREF0946_RS00160;HMPREF0946_RS00150;HMPREF0946_RS10895"
"fnc00380",3,"Up",0.299615056575738,0.613447026480115,1,1,"Tryptophan metabolism","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS00925"
"fnc03060",3,"Up",0.303455564730174,0.613447026480115,0.897602840537315,1,"Protein export","HMPREF0946_RS09470;HMPREF0946_RS09475;HMPREF0946_RS10895"
"fnc00220",3,"Up",0.304625374661598,0.613447026480115,1,1,"Arginine biosynthesis","HMPREF0946_RS03565;HMPREF0946_RS06335;HMPREF0946_RS07010"
"fnc00430",2,"Up",0.313435923998457,0.613447026480115,1,1,"Taurine and hypotaurine metabolism","HMPREF0946_RS03565;HMPREF0946_RS06425"
"fnc01503",6,"Up",0.316409518921323,0.613447026480115,0.136953752060579,0.475174874000656,"Cationic antimicrobial peptide (CAMP) resistance","HMPREF0946_RS03345;HMPREF0946_RS03505;HMPREF0946_RS06980;HMPREF0946_RS06985;HMPREF0946_RS06990;HMPREF0946_RS07310"
"fnc00740",5,"Down",0.323238166471521,0.614152516295889,0.478083669216503,0.99685531028122,"Riboflavin metabolism","HMPREF0946_RS04290;HMPREF0946_RS04505;HMPREF0946_RS05060;HMPREF0946_RS09340;HMPREF0946_RS09355"
"fnc00400",3,"Down",0.350074060891887,0.641460296504174,0.925387944342177,1,"Phenylalanine, tyrosine and tryptophan biosynthesis","HMPREF0946_RS04850;HMPREF0946_RS06335;HMPREF0946_RS09260"
"fnc03440",8,"Down",0.351115109665443,0.641460296504174,0.122106746910312,0.475174874000656,"Homologous recombination","HMPREF0946_RS05290;HMPREF0946_RS05465;HMPREF0946_RS06230;HMPREF0946_RS07165;HMPREF0946_RS08515;HMPREF0946_RS01485;HMPREF0946_RS01230;HMPREF0946_RS00015"
"fnc00410",2,"Up",0.359685270328509,0.644718880777517,1,1,"beta-Alanine metabolism","HMPREF0946_RS03405;HMPREF0946_RS04685"
"fnc00270",12,"Up",0.3940887537415,0.688863383008985,0.0638319813721508,0.350045915838102,"Cysteine and methionine metabolism","HMPREF0946_RS04500;HMPREF0946_RS05725;HMPREF0946_RS05910;HMPREF0946_RS06120;HMPREF0946_RS06335;HMPREF0946_RS06415;HMPREF0946_RS06575;HMPREF0946_RS07775;HMPREF0946_RS10120;HMPREF0946_RS02835;HMPREF0946_RS02830;HMPREF0946_RS02270"
"fnc00350",2,"Up",0.398815642794676,0.688863383008985,1,1,"Tyrosine metabolism","HMPREF0946_RS06335;HMPREF0946_RS00570"
